GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
3180,2,26,16,100,70.9566,0.0019656259,0.0004304883,6,0.0001055915,0.0004386107,0.0032246012,41.1212,66.0252,3.5164,29,0.00055232,8,0.0,0.00022743
3181,3,20,10,50,142.1322,0.0077980744,0.0001648642,4,1.64864151938802e-05,0.0004121604,0.003890794,63.7106,49.1525,4.4788,31,0.0020443,7,0.0,0.0
3182,5,20,12,900,163.0764,0.0054742908,0.000731383,4,2.21631205673759e-05,0.0002437943,0.0039893617,34.3687,41.3778,5.5222,19,0.0011746,5,0.0,0.0
3183,6,24,10,670,99.3462,0.0032574431,0.0001225919,5,3.50262697022767e-05,8.75656742556918e-05,0.0030647986,30.7816,61.7829,5.0057,16,0.0011734,5,0.0,0.0
3192,4,19,10,865,101.658,0.0024894068,0.0006091102,1,5.29661016949153e-05,0.0003177966,0.0025688559,51.5417,72.6598,6.5464,15,0.0015095,5,0.0,0.0
3222,2,26,8,500,86.6322,0.0006929381,0.0001054471,2,0.0001958303,0.0003916606,0.0024554109,42.2469,77.4233,6.2025,18,0.0013106,5,0.0,0.0
3227,4,21,8,100,116.3022,0.0041535012,0.0003312608,0,2.54816022831516e-05,0.0003057792,0.0045357252,57.5593,46.4719,3.7079,26,0.0019111,5,0.0,0.0
3231,4,21,10,180,130.4664,0.0023069451,0.0004182181,6,9.44363499001673e-05,0.0004991636,0.0045194539,31.7485,54.0537,4.8746,20,0.0017403,6,0.0,1.3491e-05
3233,6,21,20,1000,115.8912,0.0089565057,0.0003834121,5,1.53364824243911e-05,0.0001840378,0.0027452304,46.2472,73.6983,4.7709,15,0.00082817,4,0.0,0.0
3234,4,21,6,450,103.6962,0.0006417747,0.000137207,5,4.42603215069754e-05,0.0002168756,0.0040985058,51.027,55.6026,4.5097,30,0.00058866,8,0.0,0.0
3235,4,18,30,200,105.7266,0.0079233035,0.0006818678,8,0.0001772856,0.0002045603,0.0036957233,54.9778,62.8782,3.1808,22,0.00095461,7,0.0,0.00019092
3236,4,25,8,100,105.6042,0.0034593681,0.0004762247,3,0.0,0.0001886928,0.0025159041,49.4624,66.4714,6.5857,24,0.0011501,6,8.98537181468569e-05,0.00010782
3237,1,25,16,60,69.8094,0.002741573,0.0005280899,7,0.0,0.0001235955,0.0033932584,52.412,76.7947,3.1159,16,0.00053933,7,0.0,5.618e-05
3248,2,20,4,400,73.0272,0.0023942163,0.0005711693,2,2.34727090635954e-05,0.0002894967,0.0038104031,59.7531,66.9487,3.2094,25,0.0004851,8,0.0,0.0
3252,6,22,20,1200,116.0592,0.0034628568,0.0004003709,5,0.0,4.91683524387503e-05,0.0054576871,34.1753,45.0862,3.4517,29,0.00075157,9,0.0,0.0
3257,4,17,6,200,83.7276,0.0008473492,0.0002078404,1,3.19754428598836e-05,0.0005915457,0.0037411268,45.3562,58.9573,4.0299,18,0.00071945,7,0.0,0.00011191
3258,3,22,12,500,77.8542,0.0032209361,0.0005284348,4,2.51635631605435e-05,0.0008303976,0.0027428284,63.1111,84.367,4.2936,8,0.00075491,4,0.0,0.0
3263,4,21,6,750,86.523,0.0012487423,0.0003593503,3,6.28863015667673e-05,0.0001257726,0.0038450482,36.5433,54.2523,3.8692,27,0.00072768,8,0.0001976427,0.00012577
3265,1,27,14,50,58.4136,0.001569366,0.000348748,4,0.0,0.0001918114,0.0016042408,46.2418,106.5652,6.4783,14,0.0010114,5,0.0,0.0
3267,2,24,8,150,67.4424,0.0015411839,0.0001855129,7,2.85404418060392e-05,0.0003710257,0.0023688567,57.5515,99.6386,4.7892,18,0.00091329,6,0.0,0.0
3277,4,23,14,500,107.4156,0.0016212711,0.0003137944,1,0.0,0.0003765533,0.0041316263,34.8426,53.3468,4.6101,31,0.00091,8,6.2758880381574e-05,6.2759e-05
3278,5,24,10,330,126.6186,0.0014778576,0.0004841258,8,0.0001146614,0.0004586455,0.0050068797,29.2245,50.4936,4.4707,25,0.0011084,7,0.0,1.274e-05
3279,5,23,16,730,152.7624,0.0032870502,0.0001275149,2,0.0,0.0007934259,0.0043496741,21.1895,42.3583,5.6221,15,0.0010201,6,0.0,0.0
3295,4,23,28,730,104.004,0.0010718946,0.0002951594,4,4.66041135897595e-05,0.0007922699,0.002578761,42.2061,62.3373,7.4217,16,0.001134,7,0.000155347,0.00021749
3302,1,23,8,60,51.5208,0.0009119692,0.0001548627,5,0.0,6.88278615183426e-05,0.0022024916,52.7874,101.3438,4.1016,21,0.00022369,5,0.0,0.0
3307,5,16,4,275,76.2102,0.0019186493,0.0005009806,0,0.0001385691,0.0010019613,0.0034429095,34.0621,63.6037,3.6594,23,0.00058625,8,0.0,0.00024516
3309,4,19,24,800,119.1048,0.0063699929,0.0004542941,3,2.96278739037687e-05,6.91317057754602e-05,0.0041577783,39.2476,58.3373,3.8005,25,0.0012444,6,0.0,0.0
3310,3,19,20,900,59.6868,0.0014122316,0.00017507,5,1.1671335200747e-05,0.0001517274,0.0037931839,56.5062,73.8954,2.5662,27,0.0004085,7,0.0,0.0
3311,3,24,4,400,64.104,0.0015994094,0.0002614419,0,7.68946850393701e-05,0.0005228839,0.0017685778,34.5965,89.3565,6.1304,19,0.0010919,6,0.0,1.5379e-05
3317,6,22,16,800,150.12,0.0049805206,0.0003209669,5,1.10678236231627e-05,0.0004537808,0.0045267399,27.4608,48.7139,4.9633,29,0.0012839,6,0.0,0.0
3321,3,20,16,200,65.6376,0.0007110843,0.0001723841,6,5.38700224099293e-05,0.0001400621,0.0033938114,49.0064,77.6762,3.4698,25,0.00052793,6,0.0,0.0
3332,4,25,10,1200,108.7014,0.0073972603,0.0004414003,4,0.0,0.0002587519,0.0034855403,39.3333,67.4236,3.8166,20,0.0010046,6,0.0,0.0
3339,1,23,2,200,44.8266,0.0001167733,9.34186557055444e-05,3,2.33546639263861e-05,0.0004904479,0.0021369517,58.2418,94.7541,4.0437,21,0.00072399,7,0.0,4.6709e-05
3341,2,27,8,200,78.831,1.05717185385656e-05,7.40020297699594e-05,2,0.0,7.40020297699594e-05,0.0029389378,48.5921,82.0719,5.1871,29,0.00085631,7,0.0,0.0
3344,1,20,20,300,60.0696,0.0009275711,0.0003135452,0,2.6128762541806e-05,0.000274352,0.0027696488,51.8104,76.1698,3.9717,23,0.00045725,7,0.0001437082,0.00016984
3345,3,20,4,500,62.0796,0.0019177754,0.0002996524,1,0.0,8.98957209636821e-05,0.0017979144,70.8475,85.8667,5.75,16,0.00083903,3,0.0,0.0
3355,3,22,20,700,55.029,0.0020121216,0.000236241,2,1.6292482648506e-05,0.0001629248,0.0033155202,72.8571,80.4226,2.543,23,0.00074945,8,0.0,1.6292e-05
3356,3,20,6,50,139.575,0.0035145386,0.0006700379,8,0.0001264223,0.0001896334,0.0048546144,24.2507,48.6146,4.7109,26,0.0018205,8,0.0,2.5284e-05
3364,4,22,12,548,104.1408,0.0033401558,0.0003837626,1,2.84268576951504e-05,0.0008385923,0.0036670646,41.3385,61.9845,4.4341,16,0.0012792,4,0.0,0.0
3367,5,20,10,1000,60.6252,0.0019744836,0.0003505,5,0.0001869334,7.01000093466679e-05,0.0032947004,52.0285,68.0426,3.195,23,0.00092298,5,0.0,0.0
3384,3,23,6,500,101.3286,0.0015445016,0.0001295388,5,0.0001494679,0.0005480489,0.002859819,45.1329,74.007,6.223,23,0.00053808,7,0.0,0.0
3385,4,20,10,170,82.8816,0.0014787066,0.0002760252,5,0.0001774448,5.91482649842271e-05,0.0035291798,33.1236,66.7263,4.1508,16,0.0006112,4,0.0,0.0
3389,1,17,20,100,56.5278,0.0012648425,0.0002839442,2,0.0001806918,0.0004904491,0.0021683015,58.8434,94.1429,4.4048,12,0.00082602,4,0.0,7.7439e-05
3393,4,22,2,300,57.6762,0.0013734108,0.0003531628,2,0.0,0.0003139225,0.0024328991,42.2295,96.6452,4.0968,12,0.0011772,3,0.0,0.0
3394,3,24,12,100,77.7006,0.0020205622,0.0001485707,0,0.000207999,2.9714149878172e-05,0.0041154098,42.7536,62.0505,3.0939,21,0.00053485,7,0.0,0.0
3395,4,16,16,200,61.3074,0.0010690917,0.0003348962,4,0.0001674481,0.0001545675,0.0028852594,53.3274,79.8214,3.692,19,0.0010433,6,0.0,7.7284e-05
3405,5,24,12,350,65.2284,0.0009796364,0.000208775,3,0.0,9.63576797070726e-05,0.0032279823,38.48,66.8259,3.5721,20,0.00086722,7,0.0,0.00022483
3415,5,25,10,900,153.9948,0.0081341301,0.0005490857,8,5.10777403207682e-05,6.38471754009603e-05,0.0037159056,45.531,50.5567,5.9897,29,0.0018643,9,0.0001915415,0.00028093
3419,4,26,8,600,93.1122,0.0018873547,0.0004221715,6,4.9667229561935e-05,0.0001738353,0.002706864,42.6296,72.5872,5.7064,18,0.0010927,5,0.0,0.0
3423,1,23,10,100,78.1968,0.0004091653,4.87101550931338e-05,4,0.0001850986,0.0001558725,0.0025718962,51.27,71.3485,5.5795,14,0.00038968,7,3.89681240745071e-05,9.742e-06
3439,2,16,10,150,63.261,0.0034163006,0.0003524755,5,0.0,4.06702456482837e-05,0.0028740307,72.2844,95.8491,3.0708,19,0.00073206,5,0.0,0.0
3444,5,19,4,800,107.1588,0.000892386,0.0001551976,7,0.0001241581,0.0005587112,0.0030185927,26.0412,60.1131,6.3753,31,0.00099326,7,0.0001396778,5.4319e-05
3449,1,29,10,500,43.6686,0.0002128041,0.0001232024,6,0.0,0.0001008019,0.00208324,48.8,104.6237,4.0108,20,0.00033601,6,0.0,0.0
3452,2,24,20,750,50.9088,0.0008147746,0.0002376426,3,0.0,0.0005092341,0.0017992939,52.4615,77.9623,5.0377,11,0.00091662,4,0.0,3.3949e-05
3457,4,22,6,400,113.2158,0.0017161504,0.0002113486,3,3.38157716759096e-05,0.0001944407,0.0040409847,45.5094,55.0962,4.7343,30,0.00081158,7,0.0,1.6908e-05
3467,5,24,8,730,130.6962,0.0016261074,0.0002383088,3,0.0001261635,0.0002663452,0.0035606146,32.5534,50.189,6.5394,28,0.0019485,6,0.0,1.4018e-05
3468,4,17,36,1170,115.0944,0.0047321278,0.0002429441,5,0.0,0.0001795673,0.0040455467,44.2932,62.9452,4.2507,23,0.00089784,7,0.0,0.0
3488,4,21,10,200,79.827,0.0011144491,0.0001817037,3,0.0,9.69086151758891e-05,0.0034765966,56.1399,69.3659,4.0592,22,0.0013204,6,0.0,0.0
3496,3,17,20,800,90.2346,0.0024254719,0.0003821956,3,1.4699829481978e-05,0.0002204974,0.0040865526,32.6354,54.9353,3.5935,25,0.00066149,4,0.0,0.0002205
3497,5,22,16,300,99.1626,0.0034740852,0.0005231248,4,9.3894194656079e-05,0.0001207211,0.003675287,39.8974,65.8978,4.1423,20,0.00080481,6,0.0,0.0
3520,4,22,24,300,111.3066,0.0043089754,0.0004765687,2,0.0,0.0001389992,0.0024622716,55.8699,57.4194,6.8548,14,0.00059571,5,0.0,0.0
3524,4,27,6,400,58.7016,0.0001831502,0.0001308216,3,0.0,0.0002878074,0.0032967033,56.64,68.9524,3.2063,11,0.0010204,4,0.0,0.0
3530,5,26,10,1200,121.2348,0.0023056786,0.0003322594,5,5.03423278292388e-05,0.000151027,0.0058799839,31.1218,44.1164,3.375,24,0.0010773,6,0.0001107531,1.0068e-05
3535,5,17,20,450,176.793,0.0071093609,0.0006162448,4,1.50303613298864e-05,0.0001503036,0.0042385619,21.1388,37.2766,6.5142,22,0.00067637,4,0.0,0.0
3551,3,18,28,500,76.083,0.0022710218,0.0004443303,4,0.0,0.0002271022,0.002596864,44.9313,75.1027,4.7376,19,0.0004937,7,0.0,0.00012836
3554,4,20,6,150,71.274,2.83494925440835e-05,4.25242388161252e-05,2,4.25242388161252e-05,0.0004535919,0.0031326189,33.1636,69.1041,4.2715,20,0.00049612,4,0.0,0.0
3558,3,24,16,500,76.944,0.0006624753,0.0002338148,1,2.59794242959576e-05,2.59794242959576e-05,0.0035072223,32.7435,57.0074,3.9556,17,0.00054557,4,0.0,0.0
3564,3,16,14,730,70.0308,0.0,3.3642847530615e-05,1,0.0,0.0003027856,0.0018503566,62.2222,86.7636,6.9273,12,0.00043736,4,0.0,0.0
3565,3,20,6,220,58.4388,0.001091862,0.0002001747,4,0.0001091862,0.0002547678,0.0027114573,34.7297,71.5436,3.7852,13,0.0008007,5,0.0,0.00021837
3572,2,16,12,500,49.4712,0.0001880103,0.0001342931,1,0.0,5.37172324881822e-05,0.0024978513,34.087,69.0753,3.6667,9,0.00080576,3,0.0,0.0
3578,5,21,10,600,103.863,0.0030675498,0.0006262472,1,4.2457436419989e-05,0.0003290451,0.0040122277,26.8647,57.7672,4.1614,23,0.00090222,6,0.0,0.0002229
3580,1,18,12,600,83.01,0.00040292,2.37011755783087e-05,0,0.0,0.0003555176,0.0030337505,40.5039,72.0,5.0547,13,0.00061623,4,0.0,2.3701e-05
3587,1,16,24,500,61.971,0.0001379057,0.0001149214,4,0.0,0.0003217799,0.0026661763,54.5043,68.2069,4.4052,13,0.00055162,5,0.0,9.1937e-05
3589,3,22,10,90,43.3578,0.0002447248,0.0001631499,3,5.43832934522515e-05,0.0003127039,0.0029502937,62.7593,88.7373,2.7327,15,0.00067979,8,0.0,0.0
3590,4,19,10,200,134.0598,0.0068452381,0.0003348214,4,3.7202380952381e-05,0.0010044643,0.0028645833,34.7895,67.6883,6.4286,13,0.00078125,5,0.0,0.0
3600,3,23,20,550,121.3596,0.0051168844,0.0003828093,3,1.27603103307472e-05,0.0003955696,0.0037898122,59.3649,61.8721,4.7172,26,0.0010463,8,0.0,2.5521e-05
3619,4,29,4,180,97.179,0.0021912591,0.0004231397,2,0.0001511213,0.0001057849,0.0030073143,29.4747,65.2261,5.5477,25,0.0018135,6,0.0,0.0
3628,4,24,10,700,108.8166,0.0016049133,0.0003664763,4,1.26371126724966e-05,0.0001516454,0.0031971895,48.8571,58.4506,5.9328,22,0.00077086,6,0.000113734,0.0001011
3635,3,19,12,600,107.3178,7.32150178644644e-06,1.46430035728929e-05,2,7.32150178644644e-06,0.0003660751,0.0035509284,32.0331,59.0268,5.4825,31,0.0012007,7,0.0,0.0
3636,3,16,16,730,94.1658,0.0007524323,0.0001749843,3,3.49968502834745e-05,0.0002274795,0.0039196472,45.5426,63.0357,4.2545,22,0.0011899,7,1.74984251417372e-05,3.4997e-05
3639,4,22,10,500,73.2666,0.0013602686,0.0001157675,3,2.89418846955314e-05,0.0002315351,0.002517944,70.0,81.2874,4.908,17,0.00072355,3,0.0,0.0
3643,4,21,10,200,105.3642,0.0031427894,0.0001897533,3,0.0,7.1157495256167e-05,0.0035934535,30.7682,57.5314,4.7096,24,0.00091319,6,0.0,0.0
3651,6,21,28,800,65.373,0.0005662277,0.0003984565,0,8.38855800687862e-05,0.0001467998,0.0024746246,54.9402,70.1356,4.7542,14,0.00050331,4,0.0,0.00020971
3655,2,24,20,1148,80.0532,0.0009213005,0.0002047334,2,0.0002354435,4.09466874129883e-05,0.0029276882,61.1228,76.2517,4.9231,27,0.0010851,6,6.14200311194824e-05,2.0473e-05
3671,3,22,10,500,127.4898,0.0042034675,0.000343474,7,0.0,0.0003107622,0.0031730455,34.5285,56.3918,6.2629,20,0.00099771,7,0.0001308472,6.5424e-05
3678,2,19,20,600,98.4516,0.0020101981,9.80584428319278e-05,1,0.0,9.80584428319278e-05,0.003052069,39.3387,66.1365,5.5221,24,0.0013115,6,0.0,0.0
3679,3,28,24,105,60.4554,0.0009515435,0.0002296829,2,1.96871062578748e-05,0.0001509345,0.0024543259,43.9357,89.0267,4.5829,23,0.00036093,7,0.0,0.0
3680,6,19,14,700,122.034,0.0035978861,0.0003774831,8,0.0001651489,0.0001415562,0.0040579437,35.4052,56.2442,4.8517,32,0.0015571,7,0.0,0.0
3683,2,16,4,120,88.0692,0.0009366404,0.0001185621,1,1.18562079104619e-05,0.0003319738,0.0032960258,26.8303,63.8417,4.8597,21,0.00072323,7,0.0,0.0
3684,3,18,12,320,102.1146,0.0011115654,0.0002044258,4,2.55532273726172e-05,0.0001533194,0.0033219196,40.417,70.0,5.4154,24,0.00068994,6,0.0,0.0
3685,4,24,4,750,107.8302,0.0013197415,0.0001592791,3,0.0,0.000136525,0.0029580413,47.4109,76.5231,6.6154,14,0.0014563,5,0.0,0.0
3689,5,16,10,120,144.9648,0.0027082478,0.0002051703,5,8.20681165367255e-05,0.0001025851,0.0053549446,36.5692,48.3985,4.1992,23,0.00075913,5,0.0,0.0
3695,4,19,24,500,93.426,0.002122363,0.0001515974,2,2.39364248555836e-05,0.0001037245,0.0031596081,54.7241,67.7071,4.9318,27,0.0005266,7,0.0,0.0
3705,5,24,12,240,67.2102,0.000544767,0.0004966994,4,3.20451195282958e-05,0.0001121579,0.0025796321,33.0,86.8323,4.6522,13,0.00062488,3,0.0,0.0
3717,2,22,6,100,73.5396,0.0001536688,1.9208605455244e-05,1,5.76258163657318e-05,0.0002497119,0.0026699962,62.8406,65.036,5.1583,15,0.00071072,6,0.0,9.6043e-05
3720,2,18,14,230,64.9608,0.0,0.0,0,0.0,0.000110239,0.0026236882,32.7797,68.437,4.7479,14,0.00063939,4,0.0,0.0
3722,5,16,28,500,144.5394,0.0062556041,0.000630464,9,4.20309347679892e-05,0.0003502578,0.0046794441,34.7106,45.1976,4.6826,29,0.00098072,11,0.0002101547,0.00030122
3723,2,21,10,730,66.3108,0.0025803169,0.0003270824,1,0.0,0.000963076,0.0026166594,57.5385,79.5833,3.9097,15,0.00074502,5,0.0,0.0
3726,3,23,10,320,121.5924,0.0029791771,0.0004547165,0,0.0,0.0002508781,0.0031046162,31.2487,65.1717,6.6364,15,0.0018345,7,4.70396387355745e-05,0.0
3727,3,22,20,750,59.454,0.0005962521,6.81431005110732e-05,0,8.51788756388416e-05,0.0004429302,0.0023339012,51.4412,95.2117,4.562,14,0.00045997,4,0.0,0.0
3730,4,24,6,300,68.0904,0.0021063021,0.0004453324,7,8.42520822300323e-05,0.0001203601,0.0034543354,58.5874,77.1568,3.0697,14,0.00099899,5,0.0,0.0
3740,2,26,6,40,64.0362,0.0004852835,0.0001692849,4,7.89996388587938e-05,0.0004288552,0.0018959913,34.5389,94.0714,6.4643,21,0.000948,9,1.12856626941134e-05,4.5143e-05
3741,5,17,16,600,124.8372,0.0047723935,0.0005873715,2,3.67107195301028e-05,0.0003303965,0.0037812041,34.6753,47.3528,4.9191,17,0.0011258,8,0.0001957905,0.00022026
3749,5,21,12,500,167.6562,0.0096171488,0.0003363709,8,0.0,0.0002140542,0.0041281879,38.3941,53.0667,5.4889,21,0.0018806,7,0.000183475,0.00032108
3751,3,23,28,800,123.489,0.0012733071,0.0002103725,1,5.53611763142743e-05,0.0002657336,0.0029009256,47.8621,75.771,7.2099,19,0.0012401,6,0.0,0.0
3752,1,20,10,700,66.102,0.0002534854,0.0001448488,1,9.05305087814594e-06,0.0002353793,0.0024352707,69.8806,95.1524,5.1784,14,0.00089625,8,6.33713561470215e-05,0.00023538
3755,5,21,20,1100,147.7992,0.0041704858,0.0005652307,2,9.16590284142988e-05,7.63825236785823e-05,0.0039260617,41.5,48.2957,5.8872,14,0.00064161,7,0.0,0.0
3757,6,18,6,1000,178.2318,0.0054748158,0.0005308912,10,9.95421063109695e-05,0.0009622404,0.0054416351,21.4434,37.4146,4.8689,30,0.0019577,7,0.0001493132,8.2952e-05
3759,2,19,8,230,56.637,0.0010454607,0.0003260039,1,0.0,3.37245379738298e-05,0.0030352084,47.3309,81.4074,3.3,17,0.00080939,8,5.62075632897163e-05,4.4966e-05
3761,4,21,12,300,69.5874,0.0012507445,0.0004913639,1,1.48898153662895e-05,0.0003275759,0.0036777844,39.8049,60.1296,3.3077,17,0.00077427,7,0.0,0.0
3764,1,20,16,450,78.2736,0.0013646637,0.000245213,4,0.0,6.39686127340185e-05,0.0021322871,72.8241,99.08,6.54,20,0.0015459,7,0.0,0.0
3769,4,18,16,400,99.591,0.0024467473,0.0003358281,5,1.19938591441182e-05,3.59815774323546e-05,0.003322299,28.971,54.1949,5.0217,18,0.00091153,6,0.0,0.0
3772,6,17,28,1100,161.1174,0.0036089343,0.0006583331,7,1.58634474443986e-05,0.0007773089,0.0053221866,32.0657,38.1461,5.0626,30,0.0009994,11,8.72489609441924e-05,7.9317e-05
3773,1,20,8,500,49.7838,0.0002739842,2.10757039285112e-05,0,0.0,0.0001580678,0.0024974709,58.9492,92.27,3.8101,22,0.00044259,7,0.0,6.3227e-05
3777,5,17,12,730,147.1488,0.0092434342,0.0006266735,8,1.42425796160201e-05,0.0003133368,0.0051130861,47.7207,41.8607,3.5487,20,0.0012106,6,2.84851592320401e-05,0.0
3789,3,25,6,1000,87.1674,0.0008789029,0.0002784643,0,4.35100421177208e-05,0.0001566362,0.0024713704,42.6007,89.0563,6.4225,28,0.0012705,8,0.0001131261,0.00020015
3797,5,26,8,400,101.4906,0.001825918,0.0003266551,5,0.0001926427,0.0008208255,0.0027472527,29.2966,70.4268,6.6159,30,0.0011977,9,0.0001758912,0.00032666
3804,4,23,24,500,116.1588,0.0038737501,0.0001144951,2,2.86237691779253e-05,0.0001622014,0.0038928326,51.5872,56.9608,4.7451,34,0.0014503,8,9.54125639264178e-05,0.00025761
3808,3,16,10,480,99.8832,0.002459893,0.0002540107,1,1.33689839572193e-05,0.0004812834,0.0036096257,45.71,57.9407,4.5037,20,0.0015642,8,5.3475935828877e-05,5.3476e-05
3809,4,20,20,700,75.9204,5.62524610451707e-05,7.03155763064634e-05,5,0.0,2.81262305225854e-05,0.0032345165,31.7205,59.5826,4.3652,19,0.00057659,7,0.0,0.0
3824,4,22,4,200,71.0808,0.0012556658,0.00015313,3,0.0,0.000275634,0.0019906897,26.625,108.4923,6.0,13,0.00052064,4,0.0,3.0626e-05
3831,4,27,4,300,92.3364,0.0001433897,0.0002150846,4,0.0,0.0001911863,0.0029872861,52.0968,65.632,5.704,20,0.00090813,5,0.0,0.0
3836,3,22,6,350,78.36,0.0040398179,0.0001785555,6,2.23194357646639e-05,0.0002678332,0.0017185966,54.7895,91.6883,6.039,12,0.00075886,5,0.0,0.0
3840,2,23,10,800,62.4576,0.0025444381,0.0002150229,0,0.0,0.0002150229,0.0015051606,77.0732,102.4762,5.7381,10,0.00086009,5,0.0,0.0
3841,4,23,4,60,64.179,0.0010538455,0.0004241894,1,0.0002120947,0.0002253506,0.0027307193,46.0146,89.3398,4.0947,25,0.00048384,6,0.0,0.00015244
3843,1,20,24,75,65.7948,0.0,1.11906893464637e-05,1,0.0,6.71441360787825e-05,0.0027641003,52.0,82.7206,4.4696,16,0.00027977,5,2.23813786929275e-05,1.1191e-05
3844,5,19,12,700,173.0142,0.005619499,0.0004062288,8,2.25682690137666e-05,0.0005416385,0.0049875875,26.6213,43.9095,5.3778,24,0.0016475,10,0.0001805462,0.00023697
3850,4,28,6,150,83.802,0.0025212048,0.0002671475,6,0.0002003606,0.0002504508,0.0031055901,60.8865,77.871,4.3118,25,0.001653,5,0.0,0.0
3856,4,24,2,750,76.1328,0.0015428571,0.0002285714,5,2.85714285714286e-05,0.0001714286,0.0025142857,44.3498,77.0455,5.2765,31,0.00074286,8,0.0,0.00013333
3857,1,24,16,200,31.7124,7.63545293506811e-05,4.58127176104087e-05,3,0.0,0.0001527091,0.0020768432,60.9185,101.3824,3.0221,20,0.00050394,4,0.0,0.00012217
3860,5,22,12,600,166.065,0.0054340984,0.0004196215,4,7.34337627460031e-05,0.0005035458,0.005717343,26.0956,34.9505,4.2679,24,0.0015526,6,0.0,0.0
3863,6,17,14,650,166.8384,0.0091174693,0.0007052186,5,0.0001511183,0.0007388005,0.0037947478,27.8044,54.5487,5.7522,15,0.0009235,6,0.0,0.0
3864,5,24,6,700,226.3494,0.0090155656,0.0006980751,6,0.0001188213,0.0010396863,0.0050499049,16.7788,35.8,6.5824,23,0.0017675,7,0.0001188213,5.9411e-05
3874,4,23,4,200,88.0788,0.0021804828,0.0002869056,2,4.78176045292835e-05,0.0002486515,0.003194216,31.6517,67.2216,4.491,24,0.0011094,7,0.0,0.0
3875,3,19,20,200,91.7244,0.0025414365,0.0002578269,4,0.0,0.0002394107,0.0031675875,38.9708,74.6977,4.7326,15,0.00082873,5,0.0,0.0
3883,4,21,20,140,87.8604,0.0003461691,0.0001318739,4,1.64842410655413e-05,0.0001318739,0.003758407,37.767,54.7544,4.25,24,0.00058519,7,0.0,9.8905e-05
3896,4,19,2,1000,142.6518,0.0042988956,0.0004194044,4,1.74751852369635e-05,1.74751852369635e-05,0.0028834056,23.5366,47.5152,7.8909,16,0.00089123,4,0.0,6.9901e-05
3901,3,20,20,238,78.0456,0.0010245566,0.0003032687,5,1.63929051506508e-05,4.91787154519524e-05,0.0028113832,34.0,82.449,5.0087,19,0.0006885,7,5.73751680272778e-05,0.0
3902,5,23,4,350,107.3514,0.0024706679,0.0002481949,9,4.51263537906137e-05,0.0007107401,0.0035762635,31.2785,67.8233,5.3028,25,0.0013312,9,0.0,0.0
3905,6,18,28,1200,181.971,0.0066261134,0.0003367369,6,0.0001737997,0.000271562,0.0041060178,19.4271,49.5556,6.7381,21,0.00098849,8,0.0,0.0
3912,3,20,8,350,55.4574,0.0,1.60061463602023e-05,1,0.0,3.20122927204046e-05,0.003065177,38.555,69.9112,3.4987,20,0.00067226,7,0.0,0.00015206
3915,5,16,14,900,148.503,0.0068499052,0.0003877305,8,6.89298638635189e-05,0.0009736343,0.0037135964,41.3023,59.703,5.7842,24,0.00092194,10,0.0002067896,0.00028434
3920,5,22,20,800,110.9436,0.0016811184,0.0001769598,5,0.0001327199,0.0003539197,0.0032442636,27.7991,65.4182,6.0955,16,0.00079632,6,0.0,0.0
3938,3,23,4,500,57.8586,0.0014850583,0.0003553207,0,0.0001822157,0.0007197522,0.0022139213,47.9174,97.251,4.5473,19,0.00070153,7,0.0,0.00011844
3939,3,17,10,100,97.578,0.0009005581,0.000152207,0,0.0001648909,0.0001902588,0.0028411974,28.4843,63.125,6.0491,19,0.0012684,7,7.6103500761035e-05,3.8052e-05
3945,5,21,10,500,98.1318,0.0023962294,0.0002772497,2,9.90177439797212e-05,7.92141951837769e-05,0.0032081749,41.5404,58.642,5.1481,14,0.0010298,5,0.0,0.0
3950,3,17,16,1000,99.6852,0.0058427762,0.000243449,2,0.0,6.63951841359773e-05,0.002766466,37.4839,82.688,4.88,11,0.00070822,5,0.0,0.0
3961,5,22,4,400,49.7358,0.0003816794,5.65450947130336e-05,3,7.06813683912921e-05,8.48176420695505e-05,0.0020497597,44.9444,86.4828,4.469,10,0.00038168,6,0.0,0.00032513
3966,6,17,30,1000,205.4028,0.0084439713,0.0006993153,9,0.0001043754,0.0003444389,0.0055736473,20.7805,31.6554,5.1498,24,0.000835,8,0.0,0.00010438
3968,4,19,12,100,74.8164,0.0001017639,0.0001356852,2,3.3921302578019e-05,0.0001696065,0.0026797829,77.0256,73.6203,5.2658,12,0.00071235,3,0.0,0.0
3971,5,22,10,400,92.0916,0.0018563977,0.0001841056,6,1.53421294875729e-05,0.0002608162,0.0021632403,27.0286,80.0284,7.0851,13,0.001749,7,0.000122737,0.00023013
3984,6,24,28,1000,158.0856,0.0040372362,0.0002439267,7,3.98247710075667e-05,0.0005973716,0.0054659498,37.2871,40.1421,4.5692,37,0.00071187,8,4.48028673835125e-05,0.00012445
3986,6,20,20,800,146.7144,0.0080438931,0.0005343511,5,6.6793893129771e-05,0.0002099237,0.004379771,35.5197,54.8322,4.5621,30,0.00078244,8,0.0,1.9084e-05
